Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
37,No,Travel_Rarely,Research & Development,10,3,Medical,2,Female,71,3,1,Research Scientist,2,Married,3936,3,1,8,1,8,4,7,7
40,No,Travel_Rarely,Research & Development,16,3,Life Sciences,3,Female,84,3,3,Manufacturing Director,4,Single,7945,3,4,18,2,4,2,3,3
44,No,Travel_Frequently,Human Resources,1,5,Human Resources,1,Male,37,3,2,Human Resources,4,Married,5743,3,3,14,3,10,7,0,2
48,No,Travel_Frequently,Research & Development,4,5,Medical,3,Male,89,2,4,Manager,4,Married,15202,4,2,23,3,2,2,2,2
35,Yes,Travel_Rarely,Sales,15,2,Medical,1,Male,59,1,2,Sales Executive,4,Divorced,5440,3,4,7,2,2,2,2,2
24,No,Travel_Frequently,Research & Development,2,1,Technical Degree,1,Female,32,3,1,Research Scientist,4,Single,3760,3,3,6,3,6,3,1,3
27,No,Travel_Rarely,Research & Development,8,3,Medical,2,Female,86,4,1,Research Scientist,3,Married,3517,3,1,5,3,3,2,0,2
27,No,Travel_Frequently,Research & Development,2,3,Medical,4,Male,87,3,1,Research Scientist,4,Single,2580,3,3,6,2,4,2,1,2
40,Yes,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Male,73,3,1,Laboratory Technician,1,Single,2166,3,2,10,1,4,2,0,3
29,No,Travel_Rarely,Sales,10,3,Medical,3,Male,42,2,2,Sales Executive,3,Single,5869,3,3,8,3,5,2,1,4
36,No,Travel_Rarely,Research & Development,5,4,Life Sciences,2,Female,42,3,3,Healthcare Representative,1,Married,8008,3,3,9,3,3,2,0,2
25,No,Travel_Frequently,Research & Development,2,1,Life Sciences,4,Male,77,4,2,Manufacturing Director,3,Divorced,5206,3,3,7,3,7,7,0,7
39,No,Travel_Rarely,Research & Development,12,3,Medical,4,Male,66,3,2,Manufacturing Director,2,Married,5295,4,3,7,3,5,4,1,0
49,No,Travel_Rarely,Research & Development,22,4,Other,1,Female,72,3,4,Research Director,2,Married,16413,3,2,27,3,4,2,1,2
50,No,Travel_Rarely,Research & Development,17,5,Life Sciences,4,Female,50,2,3,Research Director,1,Divorced,13269,3,3,19,3,14,11,1,11
20,No,Travel_Rarely,Sales,2,3,Medical,3,Female,31,3,1,Sales Representative,3,Single,2783,3,1,2,3,2,2,2,2
34,No,Travel_Rarely,Research & Development,3,3,Life Sciences,4,Female,66,3,2,Research Scientist,2,Divorced,5433,3,3,11,3,11,8,7,9
36,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Male,77,3,1,Laboratory Technician,2,Single,2013,3,3,15,3,4,3,1,3
49,No,Travel_Rarely,Research & Development,6,1,Life Sciences,3,Female,41,2,4,Healthcare Representative,3,Married,13966,3,2,30,3,15,11,2,12
36,No,Non-Travel,Research & Development,1,4,Medical,4,Female,33,2,2,Manufacturing Director,3,Married,4374,3,3,4,3,3,2,1,2
36,No,Travel_Rarely,Research & Development,3,2,Life Sciences,4,Male,79,4,2,Healthcare Representative,1,Divorced,6842,4,1,13,3,5,4,0,4
54,No,Travel_Rarely,Research & Development,22,5,Medical,2,Female,91,3,4,Manager,3,Married,17426,4,3,36,3,10,8,4,7
43,No,Travel_Rarely,Research & Development,15,2,Life Sciences,3,Male,65,2,4,Research Director,3,Married,17603,4,1,14,3,14,10,6,11
35,Yes,Travel_Frequently,Sales,12,4,Other,4,Male,36,3,2,Sales Executive,4,Single,4581,4,1,13,4,11,9,6,7
38,No,Travel_Frequently,Research & Development,1,3,Life Sciences,4,Male,90,3,2,Research Scientist,4,Married,4735,3,4,19,4,13,11,2,9
29,No,Travel_Rarely,Sales,5,3,Medical,1,Male,43,2,2,Sales Executive,2,Divorced,4187,3,2,10,2,10,0,0,9
33,No,Travel_Rarely,Sales,2,4,Medical,4,Male,93,3,2,Sales Executive,4,Divorced,5505,3,3,6,3,6,2,0,4
32,No,Travel_Rarely,Research & Development,2,3,Medical,4,Male,45,3,2,Research Scientist,2,Divorced,5470,3,3,10,2,9,5,1,6
31,No,Travel_Rarely,Sales,5,4,Life Sciences,1,Female,67,3,2,Sales Executive,4,Married,5476,3,1,10,3,10,0,0,2
49,No,Travel_Rarely,Research & Development,16,3,Medical,4,Female,74,3,1,Laboratory Technician,1,Divorced,2587,3,2,17,2,2,2,2,2
38,No,Travel_Frequently,Research & Development,2,3,Medical,4,Female,42,2,1,Laboratory Technician,2,Single,2440,4,2,4,3,4,3,3,3
47,No,Travel_Rarely,Sales,2,4,Life Sciences,2,Female,47,4,4,Manager,2,Divorced,15972,3,3,29,3,3,2,1,2
49,No,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Male,36,3,4,Manager,3,Single,15379,3,1,23,3,8,7,0,0
41,No,Travel_Rarely,Sales,23,2,Life Sciences,4,Male,80,3,3,Sales Executive,3,Single,7082,3,4,21,3,2,0,0,2
20,No,Travel_Rarely,Sales,9,1,Life Sciences,4,Male,54,3,1,Sales Representative,1,Single,2728,3,1,2,3,2,2,0,2
33,No,Non-Travel,Sales,16,3,Life Sciences,3,Female,36,3,2,Sales Executive,4,Divorced,5368,4,3,7,3,6,5,1,2
36,No,Travel_Rarely,Research & Development,26,4,Life Sciences,1,Male,80,3,2,Healthcare Representative,3,Married,5347,3,2,10,2,3,2,0,2
44,No,Travel_Rarely,Human Resources,1,3,Life Sciences,3,Female,44,3,1,Human Resources,4,Divorced,3195,3,1,8,3,2,2,2,2
23,Yes,Travel_Rarely,Research & Development,8,1,Medical,4,Male,93,2,1,Laboratory Technician,3,Single,3989,3,1,5,3,5,4,1,2
38,No,Travel_Rarely,Research & Development,4,2,Medical,4,Female,87,3,1,Laboratory Technician,3,Married,3306,3,4,7,2,0,0,0,0
53,No,Travel_Rarely,Research & Development,24,4,Medical,2,Male,48,4,3,Healthcare Representative,4,Married,7005,3,3,11,3,4,3,1,2
48,Yes,Travel_Frequently,Sales,7,2,Medical,4,Female,95,3,1,Sales Representative,3,Married,2655,3,3,19,3,9,7,7,7
32,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,4,Male,95,3,1,Laboratory Technician,2,Single,1393,3,1,1,3,1,0,0,0
26,No,Non-Travel,Research & Development,7,3,Medical,4,Male,76,3,1,Laboratory Technician,4,Single,2570,4,3,7,3,7,7,5,7
55,No,Travel_Rarely,Research & Development,22,3,Technical Degree,1,Male,94,2,1,Research Scientist,2,Divorced,3537,3,4,8,3,4,2,1,2
34,No,Travel_Rarely,Research & Development,5,2,Medical,2,Male,57,2,2,Laboratory Technician,4,Married,3986,3,3,15,4,15,10,4,13
60,No,Travel_Rarely,Research & Development,1,4,Medical,3,Male,92,1,3,Healthcare Representative,4,Divorced,10883,4,3,19,4,1,0,0,0
33,No,Travel_Rarely,Research & Development,21,3,Medical,2,Male,79,4,1,Laboratory Technician,2,Married,2028,3,4,14,3,14,11,2,13
37,No,Travel_Frequently,Sales,1,4,Medical,3,Male,31,1,2,Sales Executive,4,Divorced,9525,3,3,6,2,6,3,1,3
34,No,Travel_Rarely,Research & Development,19,3,Life Sciences,2,Female,35,2,1,Research Scientist,4,Married,2929,3,2,10,3,10,9,8,7
23,Yes,Travel_Rarely,Sales,7,3,Life Sciences,3,Male,99,3,1,Sales Representative,4,Divorced,2275,4,2,3,3,3,2,0,2
44,No,Travel_Rarely,Research & Development,2,3,Life Sciences,3,Female,96,4,3,Healthcare Representative,4,Married,7879,3,2,9,3,8,7,6,7
35,No,Travel_Frequently,Research & Development,2,4,Medical,1,Male,79,2,1,Research Scientist,4,Single,4930,3,3,6,4,5,4,1,4
43,No,Travel_Rarely,Sales,2,3,Medical,4,Male,73,3,2,Sales Executive,4,Married,7847,3,1,10,3,10,9,8,8
24,No,Travel_Rarely,Research & Development,9,3,Medical,3,Male,62,4,1,Research Scientist,3,Married,4401,3,4,5,3,5,3,0,4
41,No,Travel_Rarely,Sales,6,3,Marketing,4,Male,35,3,3,Sales Executive,3,Single,9241,3,2,10,3,10,8,8,7
29,No,Travel_Rarely,Research & Development,9,4,Medical,4,Female,43,3,1,Laboratory Technician,3,Married,2974,3,3,9,3,5,3,1,2
36,No,Travel_Rarely,Sales,2,4,Life Sciences,3,Female,51,3,2,Sales Representative,4,Single,4502,3,3,17,2,13,7,6,7
45,No,Non-Travel,Research & Development,1,1,Life Sciences,3,Male,74,2,3,Healthcare Representative,3,Married,10748,4,4,25,2,23,15,14,4
24,Yes,Travel_Rarely,Human Resources,22,1,Human Resources,4,Male,58,1,1,Human Resources,3,Married,1555,3,3,1,3,1,0,0,0
47,Yes,Travel_Frequently,Sales,9,3,Life Sciences,3,Male,82,1,4,Sales Executive,3,Married,12936,3,3,25,1,23,5,14,10
26,No,Travel_Rarely,Research & Development,17,4,Medical,4,Male,62,1,1,Laboratory Technician,3,Married,2305,3,3,3,4,3,2,0,2
45,No,Travel_Rarely,Research & Development,28,2,Technical Degree,4,Female,48,2,4,Research Director,2,Single,16704,3,3,21,3,21,6,8,6
32,No,Travel_Frequently,Research & Development,10,3,Life Sciences,1,Male,56,3,1,Research Scientist,3,Married,3433,3,1,10,2,5,2,1,3
31,No,Travel_Rarely,Research & Development,2,4,Life Sciences,2,Male,69,3,1,Laboratory Technician,3,Married,3477,3,4,6,4,5,2,0,3
41,No,Non-Travel,Human Resources,4,3,Human Resources,3,Male,60,1,2,Human Resources,2,Married,6430,3,2,10,3,3,2,1,2
40,No,Travel_Rarely,Research & Development,8,2,Life Sciences,2,Female,92,3,2,Manufacturing Director,1,Married,6516,3,2,18,3,1,0,0,0
24,No,Travel_Rarely,Research & Development,29,1,Medical,2,Male,91,3,1,Laboratory Technician,1,Divorced,3907,3,2,6,4,6,2,1,2
46,No,Travel_Rarely,Research & Development,13,4,Life Sciences,3,Male,34,3,2,Healthcare Representative,2,Single,5562,3,4,19,3,10,7,0,9
35,No,Travel_Rarely,Research & Development,27,4,Life Sciences,4,Male,49,3,2,Manufacturing Director,3,Married,6883,3,2,17,3,7,7,0,7
30,No,Travel_Rarely,Research & Development,16,1,Life Sciences,2,Male,33,3,1,Research Scientist,4,Married,2862,3,2,10,2,10,0,0,8
47,No,Non-Travel,Sales,2,4,Marketing,3,Male,87,3,2,Sales Executive,2,Married,4978,3,4,4,1,1,0,0,0
46,No,Travel_Rarely,Sales,2,3,Life Sciences,3,Male,74,3,3,Sales Executive,4,Divorced,10368,3,2,13,2,10,6,0,3
36,Yes,Travel_Rarely,Sales,13,5,Marketing,2,Male,96,2,2,Sales Executive,1,Divorced,6134,3,2,16,3,2,2,2,2
32,Yes,Travel_Rarely,Sales,1,2,Life Sciences,1,Male,34,1,2,Sales Executive,2,Single,6735,3,2,10,3,0,0,0,0
23,No,Travel_Rarely,Research & Development,4,1,Medical,3,Female,51,3,1,Laboratory Technician,2,Single,3295,3,3,3,1,3,2,1,2
31,No,Travel_Frequently,Research & Development,24,1,Technical Degree,4,Female,30,3,2,Manufacturing Director,4,Single,5238,4,4,9,2,5,4,1,4
39,No,Non-Travel,Research & Development,1,3,Life Sciences,4,Male,77,3,2,Laboratory Technician,4,Married,6472,3,4,9,3,9,8,5,8
32,No,Travel_Rarely,Sales,19,3,Life Sciences,4,Male,80,1,3,Sales Executive,3,Married,9610,3,3,10,1,4,3,0,2
40,No,Travel_Rarely,Sales,7,4,Medical,2,Male,88,3,5,Manager,2,Single,19833,3,2,21,2,21,8,12,8
45,No,Travel_Rarely,Human Resources,4,3,Life Sciences,3,Female,56,1,3,Human Resources,3,Married,9756,4,3,9,4,5,0,0,3
30,No,Travel_Frequently,Research & Development,2,4,Technical Degree,4,Female,78,2,1,Research Scientist,1,Single,4968,3,4,10,3,9,7,0,7
24,No,Travel_Frequently,Human Resources,10,3,Medical,1,Male,59,3,1,Human Resources,4,Married,2145,3,4,3,3,2,2,2,1
30,Yes,Travel_Frequently,Human Resources,8,3,Human Resources,3,Female,66,2,1,Human Resources,4,Divorced,2180,3,3,6,2,4,2,1,2
31,No,Travel_Rarely,Sales,5,3,Technical Degree,1,Male,51,3,2,Sales Executive,3,Married,8346,3,3,6,3,5,2,0,2
27,No,Travel_Rarely,Research & Development,8,3,Medical,3,Female,67,3,1,Research Scientist,4,Single,3445,3,3,6,2,6,2,1,4
29,Yes,Travel_Rarely,Sales,9,3,Marketing,2,Female,52,1,1,Sales Representative,2,Single,2760,3,3,2,3,2,2,2,2
29,No,Travel_Frequently,Research & Development,1,3,Life Sciences,4,Male,70,4,2,Healthcare Representative,3,Single,6294,3,4,10,4,3,2,0,2
30,No,Travel_Rarely,Sales,15,2,Marketing,3,Male,94,2,3,Sales Executive,1,Divorced,7140,3,1,12,3,7,7,1,7
34,No,Travel_Rarely,Research & Development,2,4,Medical,4,Male,97,4,1,Research Scientist,4,Married,2932,3,1,6,3,5,0,1,2
33,No,Non-Travel,Sales,2,3,Marketing,4,Female,62,3,2,Sales Executive,2,Single,5147,3,4,13,2,11,7,1,7
49,No,Travel_Rarely,Sales,11,4,Marketing,4,Female,80,3,2,Sales Executive,4,Single,4507,3,3,8,4,5,1,0,4
33,Yes,Travel_Rarely,Sales,16,3,Life Sciences,1,Female,74,3,3,Sales Executive,1,Single,8564,4,3,11,2,0,0,0,0
38,No,Travel_Frequently,Research & Development,2,2,Medical,3,Female,75,2,1,Laboratory Technician,2,Married,2468,3,2,9,2,6,1,0,5
31,Yes,Travel_Rarely,Sales,16,4,Marketing,1,Male,70,3,3,Sales Executive,3,Married,8161,3,1,10,3,1,0,0,0
29,No,Travel_Rarely,Research & Development,4,3,Technical Degree,4,Female,91,2,1,Research Scientist,1,Divorced,2109,3,3,1,3,1,0,0,0
30,No,Travel_Rarely,Research & Development,16,3,Life Sciences,3,Male,58,4,2,Healthcare Representative,3,Married,5294,3,3,10,3,7,0,1,7
32,No,Non-Travel,Research & Development,5,4,Technical Degree,2,Male,65,3,1,Research Scientist,2,Single,2718,3,2,12,3,7,7,0,7
38,No,Travel_Rarely,Research & Development,18,3,Medical,2,Male,60,1,2,Healthcare Representative,4,Married,5811,3,3,15,3,1,0,1,0
43,Yes,Travel_Frequently,Research & Development,17,3,Technical Degree,3,Male,38,2,1,Research Scientist,3,Married,2437,3,4,6,3,1,0,0,0
42,No,Travel_Rarely,Research & Development,12,3,Medical,2,Male,57,3,1,Laboratory Technician,2,Divorced,2766,4,2,7,2,5,3,0,4
55,No,Travel_Rarely,Research & Development,2,3,Medical,3,Male,60,2,5,Research Director,1,Married,19038,3,2,34,3,1,0,0,0
33,No,Non-Travel,Research & Development,4,3,Technical Degree,4,Male,90,3,2,Research Scientist,2,Divorced,3055,3,4,11,2,9,8,1,7
41,No,Travel_Rarely,Research & Development,9,4,Life Sciences,3,Male,94,3,1,Laboratory Technician,1,Divorced,2289,4,2,5,3,5,3,0,4
34,No,Non-Travel,Sales,10,3,Life Sciences,4,Male,87,3,2,Sales Executive,3,Divorced,4001,3,3,15,3,15,14,0,7
53,No,Non-Travel,Research & Development,1,4,Medical,1,Female,60,2,4,Manufacturing Director,3,Married,12965,4,4,27,2,3,2,0,2
43,No,Travel_Rarely,Human Resources,2,3,Life Sciences,2,Male,97,3,1,Human Resources,4,Single,3539,3,2,10,3,9,7,1,8
34,No,Travel_Rarely,Sales,3,2,Life Sciences,4,Female,32,1,2,Sales Executive,4,Single,6029,3,1,6,3,2,2,2,2
21,Yes,Travel_Rarely,Sales,7,1,Marketing,2,Male,31,3,1,Sales Representative,2,Single,2679,3,2,1,3,1,0,1,0
38,No,Travel_Rarely,Research & Development,6,2,Other,4,Female,40,2,1,Laboratory Technician,3,Married,3702,3,2,5,3,5,4,0,4
22,Yes,Travel_Rarely,Research & Development,8,1,Medical,3,Female,79,3,1,Laboratory Technician,1,Married,2398,3,3,1,3,1,0,0,0
31,No,Travel_Rarely,Sales,29,4,Marketing,1,Female,91,2,2,Sales Executive,4,Married,5468,3,1,13,3,12,7,5,7
51,No,Travel_Rarely,Research & Development,3,3,Technical Degree,1,Female,53,3,3,Manager,3,Married,13116,3,4,15,3,2,2,2,2
37,No,Travel_Rarely,Sales,9,2,Marketing,2,Male,46,2,2,Sales Executive,2,Married,4189,3,1,5,3,5,2,0,3
46,No,Travel_Rarely,Research & Development,2,4,Medical,3,Male,46,3,5,Research Director,4,Divorced,19328,3,3,24,3,2,1,2,2
36,No,Travel_Rarely,Research & Development,10,3,Life Sciences,4,Male,90,3,3,Healthcare Representative,1,Married,8321,3,4,15,3,12,8,5,7
44,Yes,Travel_Frequently,Research & Development,1,2,Medical,3,Male,99,3,1,Research Scientist,2,Divorced,2342,3,3,6,2,5,3,2,3
37,No,Travel_Rarely,Human Resources,8,2,Other,3,Male,89,3,2,Human Resources,2,Divorced,4071,3,3,19,2,10,0,4,7
35,Yes,Travel_Rarely,Sales,27,3,Life Sciences,3,Male,84,3,2,Sales Executive,4,Single,5813,3,4,10,3,10,7,7,7
33,No,Travel_Rarely,Research & Development,8,4,Life Sciences,4,Male,90,4,1,Research Scientist,1,Married,3143,3,2,14,3,10,8,7,6
28,No,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Male,82,3,1,Research Scientist,4,Married,2044,3,3,5,4,5,3,0,3
39,No,Travel_Rarely,Research & Development,10,1,Medical,3,Male,65,3,3,Research Director,3,Single,13464,4,3,9,3,4,3,2,2
46,No,Non-Travel,Sales,26,2,Life Sciences,2,Male,98,2,2,Sales Executive,2,Single,7991,3,3,6,3,2,2,2,2
40,No,Travel_Rarely,Research & Development,2,2,Life Sciences,3,Female,99,3,1,Laboratory Technician,1,Married,3377,3,4,7,2,4,3,0,2
42,No,Travel_Rarely,Research & Development,13,3,Medical,2,Male,95,4,2,Healthcare Representative,1,Married,5538,3,3,10,2,0,0,0,0
35,No,Non-Travel,Research & Development,2,2,Medical,2,Male,90,3,2,Manufacturing Director,4,Divorced,5762,3,3,15,3,7,7,1,7
38,No,Non-Travel,Human Resources,2,3,Human Resources,1,Male,100,3,1,Human Resources,2,Divorced,2592,3,4,13,3,11,10,3,8
34,Yes,Travel_Frequently,Research & Development,9,4,Life Sciences,4,Male,93,3,2,Laboratory Technician,1,Married,5346,3,3,11,2,7,1,0,7
37,Yes,Travel_Rarely,Research & Development,10,4,Medical,4,Male,58,3,2,Manufacturing Director,1,Single,4213,3,2,10,1,10,3,0,8
39,No,Travel_Frequently,Sales,20,3,Life Sciences,3,Male,83,3,2,Sales Executive,4,Divorced,4127,3,4,7,3,2,1,2,2
43,No,Non-Travel,Research & Development,9,3,Life Sciences,1,Male,52,3,1,Research Scientist,3,Single,2438,3,3,7,2,3,2,1,2
41,No,Travel_Rarely,Research & Development,5,3,Life Sciences,2,Male,85,4,2,Healthcare Representative,2,Single,6870,3,1,11,1,3,2,1,2
41,No,Travel_Rarely,Sales,4,1,Marketing,3,Female,81,3,3,Sales Executive,3,Divorced,10447,3,4,23,4,22,14,13,5
30,No,Travel_Rarely,Research & Development,10,3,Medical,1,Female,64,3,3,Manufacturing Director,3,Single,9667,3,2,9,3,7,7,0,2
26,Yes,Travel_Rarely,Human Resources,20,2,Medical,4,Female,69,3,1,Human Resources,2,Married,2148,3,3,6,3,5,1,1,4
46,Yes,Travel_Rarely,Research & Development,21,2,Medical,4,Female,66,3,2,Healthcare Representative,2,Married,8926,4,4,13,4,9,7,3,7
40,No,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Female,52,3,2,Healthcare Representative,4,Divorced,6513,3,4,12,3,5,3,0,3
34,No,Travel_Rarely,Sales,8,2,Technical Degree,2,Male,92,4,2,Sales Executive,3,Married,6799,4,3,10,3,10,8,4,8
58,No,Non-Travel,Sales,2,3,Medical,2,Male,52,3,4,Manager,2,Divorced,16291,4,4,37,2,16,9,14,14
35,No,Travel_Rarely,Research & Development,23,4,Medical,2,Male,91,1,1,Laboratory Technician,3,Married,2705,3,2,6,4,5,4,0,3
47,No,Travel_Rarely,Research & Development,4,3,Life Sciences,3,Female,92,2,3,Manufacturing Director,2,Divorced,10333,3,3,28,3,22,11,14,10
40,No,Travel_Rarely,Research & Development,12,3,Life Sciences,2,Female,47,3,2,Healthcare Representative,1,Divorced,4448,3,2,15,3,7,4,7,7
54,No,Travel_Rarely,Research & Development,7,4,Medical,4,Female,68,3,2,Research Scientist,4,Married,6854,3,2,14,2,7,1,1,7
31,No,Travel_Frequently,Sales,7,4,Marketing,1,Female,68,3,3,Sales Executive,1,Married,9637,3,4,9,3,3,2,2,2
28,No,Travel_Rarely,Research & Development,1,3,Medical,3,Female,67,3,1,Research Scientist,1,Married,3591,4,3,3,3,3,2,1,2
38,No,Travel_Rarely,Sales,2,4,Marketing,2,Female,77,1,2,Sales Representative,4,Married,5405,4,1,20,2,4,2,0,3
26,No,Travel_Rarely,Sales,10,3,Medical,3,Male,46,3,2,Sales Executive,4,Single,4684,3,1,5,3,5,3,1,2
58,No,Travel_Frequently,Research & Development,15,4,Life Sciences,1,Male,87,3,4,Research Director,3,Married,15787,3,2,23,3,2,2,2,2
18,No,Non-Travel,Research & Development,14,3,Medical,2,Female,33,3,1,Research Scientist,3,Single,1514,3,3,0,1,0,0,0,0
31,Yes,Travel_Rarely,Human Resources,18,5,Human Resources,4,Male,89,4,1,Human Resources,1,Married,2956,3,3,2,3,1,0,0,0
29,Yes,Travel_Rarely,Human Resources,13,3,Human Resources,1,Male,56,2,1,Human Resources,1,Divorced,2335,3,4,4,3,2,2,2,0
45,No,Non-Travel,Sales,2,4,Life Sciences,3,Female,67,3,2,Sales Executive,3,Married,5154,4,2,10,4,8,7,5,7
36,No,Travel_Rarely,Research & Development,2,4,Other,4,Female,73,3,2,Research Scientist,2,Married,6962,4,4,15,3,1,0,0,0
43,No,Travel_Frequently,Sales,2,4,Life Sciences,1,Male,92,3,2,Sales Executive,4,Married,5675,4,3,7,3,7,7,7,7
27,No,Travel_Frequently,Research & Development,5,2,Life Sciences,4,Female,53,3,1,Laboratory Technician,4,Single,2379,3,3,6,2,5,4,0,2
29,No,Travel_Frequently,Research & Development,20,1,Medical,4,Male,40,3,1,Laboratory Technician,4,Married,3812,3,2,11,4,11,8,3,10
32,No,Travel_Frequently,Sales,10,4,Marketing,4,Male,79,3,2,Sales Executive,4,Single,4648,3,3,4,4,0,0,0,0
42,No,Non-Travel,Research & Development,10,4,Technical Degree,3,Male,38,3,1,Research Scientist,3,Married,2936,4,2,10,2,6,3,3,3
47,No,Travel_Rarely,Research & Development,9,4,Life Sciences,2,Female,64,3,1,Laboratory Technician,3,Single,2105,3,3,7,3,2,2,2,0
46,No,Travel_Rarely,Research & Development,2,2,Life Sciences,4,Male,82,3,3,Manufacturing Director,4,Divorced,8578,3,3,12,2,9,8,4,7
28,No,Non-Travel,Human Resources,1,2,Life Sciences,3,Male,43,3,1,Human Resources,4,Divorced,2706,3,2,3,3,3,2,2,2
29,No,Travel_Rarely,Research & Development,29,1,Life Sciences,4,Male,93,1,2,Healthcare Representative,3,Divorced,6384,3,4,11,3,7,0,1,6
42,No,Travel_Rarely,Research & Development,8,3,Life Sciences,4,Male,81,3,1,Laboratory Technician,3,Single,3968,3,4,8,3,0,0,0,0
32,Yes,Travel_Rarely,Sales,2,4,Marketing,3,Male,82,2,2,Sales Executive,2,Single,9907,3,3,7,2,2,2,2,2
46,No,Travel_Rarely,Sales,3,3,Technical Degree,1,Female,45,4,4,Sales Executive,1,Divorced,13225,3,4,25,3,19,17,2,8
27,No,Travel_Rarely,Sales,23,1,Medical,2,Female,36,2,2,Sales Representative,3,Married,3540,4,4,9,3,9,8,5,8
29,No,Travel_Rarely,Human Resources,6,1,Medical,4,Male,87,2,1,Human Resources,2,Married,2804,3,4,1,3,1,0,0,0
43,No,Travel_Rarely,Research & Development,6,3,Medical,1,Female,81,2,5,Manager,3,Married,19392,3,4,21,3,16,12,6,14
48,No,Travel_Rarely,Research & Development,10,3,Life Sciences,4,Male,91,2,5,Research Director,2,Married,19665,3,4,29,3,22,10,12,9
29,Yes,Travel_Frequently,Research & Development,24,2,Life Sciences,4,Male,73,2,1,Research Scientist,4,Single,2439,4,2,1,2,1,0,1,0
46,Yes,Travel_Rarely,Sales,10,3,Life Sciences,3,Female,64,3,3,Sales Executive,2,Married,7314,4,3,14,3,8,7,0,7
27,No,Travel_Frequently,Research & Development,15,3,Life Sciences,4,Female,77,2,1,Research Scientist,1,Married,4774,3,4,8,2,7,6,7,3
39,No,Travel_Rarely,Research & Development,19,4,Other,4,Male,41,3,2,Research Scientist,4,Divorced,3902,3,2,7,3,2,2,2,2
55,No,Travel_Rarely,Research & Development,2,4,Technical Degree,2,Male,98,2,1,Research Scientist,4,Married,2662,4,2,19,4,5,2,0,4
28,No,Travel_Rarely,Sales,3,3,Medical,2,Female,78,3,1,Sales Representative,2,Married,2856,3,4,1,3,1,0,0,0
30,Yes,Travel_Rarely,Sales,9,3,Medical,2,Male,89,3,1,Sales Representative,4,Single,1081,3,3,1,2,1,0,0,0
22,Yes,Travel_Rarely,Research & Development,7,1,Life Sciences,4,Male,75,3,1,Research Scientist,2,Single,2472,4,1,1,3,1,0,0,0
36,No,Travel_Rarely,Sales,10,4,Technical Degree,2,Female,63,2,2,Sales Executive,3,Married,5673,3,1,10,3,10,9,1,7
31,No,Travel_Rarely,Research & Development,20,3,Life Sciences,2,Male,89,3,2,Laboratory Technician,3,Divorced,4197,3,1,10,3,10,8,0,2
34,No,Travel_Rarely,Sales,4,3,Life Sciences,3,Male,64,3,3,Sales Executive,4,Married,9713,3,4,9,3,5,3,1,0
29,No,Travel_Rarely,Research & Development,7,3,Life Sciences,4,Male,59,3,1,Laboratory Technician,1,Single,2062,3,2,11,3,3,2,1,2
37,No,Travel_Rarely,Research & Development,7,4,Medical,4,Male,78,3,2,Research Scientist,1,Married,4284,4,3,16,3,5,3,0,4
35,No,Travel_Rarely,Research & Development,16,2,Other,4,Female,44,2,2,Manufacturing Director,2,Married,4788,3,4,4,3,3,2,0,2
45,No,Travel_Rarely,Research & Development,25,2,Life Sciences,2,Female,93,2,2,Manufacturing Director,4,Married,5906,3,4,10,2,9,8,3,8
36,No,Travel_Frequently,Human Resources,2,1,Human Resources,2,Male,94,2,2,Human Resources,4,Single,3886,4,4,10,2,10,1,0,8
40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,98,3,4,Manager,1,Divorced,16823,3,1,22,3,19,7,11,16
26,No,Travel_Rarely,Research & Development,1,2,Life Sciences,2,Female,90,2,1,Research Scientist,3,Married,2933,3,3,1,2,1,0,1,0
27,No,Travel_Rarely,Sales,2,2,Medical,1,Female,89,4,2,Sales Executive,3,Single,6500,3,2,9,2,8,7,0,7
48,No,Travel_Frequently,Research & Development,22,3,Medical,4,Female,58,3,4,Manager,4,Divorced,17174,3,2,24,3,22,17,4,7
44,No,Travel_Rarely,Research & Development,1,4,Life Sciences,2,Male,78,4,2,Healthcare Representative,1,Married,5033,3,4,10,3,2,0,2,2
34,Yes,Non-Travel,Research & Development,16,4,Technical Degree,4,Male,85,1,1,Research Scientist,1,Married,2307,4,2,5,3,5,2,3,0
56,Yes,Travel_Rarely,Research & Development,24,2,Life Sciences,1,Male,97,3,1,Laboratory Technician,4,Single,2587,3,4,5,3,4,2,1,0
36,No,Travel_Rarely,Sales,17,2,Marketing,3,Male,33,2,2,Sales Executive,2,Married,5507,3,3,12,1,4,2,1,3
41,No,Travel_Rarely,Sales,8,3,Marketing,3,Female,54,3,2,Sales Executive,2,Married,4393,4,3,14,3,5,4,1,4
